shipment_id,order_id,ship_date,delivery_date,carrier,shipping_cost,delivery_status,delivery_days,ship_month
Shp002088,Ord002088,2022-04-25,2022-04-27,Ekart,106.7,In Transit,2,2022-04
Shp002090,Ord002090,2022-05-24,2022-05-26,Bluedart,187.68,In Transit,2,2022-05
Shp002091,Ord002091,2024-07-11,2024-07-21,Fedex,874.39,In Transit,10,2024-07
Shp002092,Ord002092,2022-07-20,2022-07-26,Dtdc,,Delivered,6,2022-07
Shp002093,Ord002093,2022-10-12,2022-10-15,Xpressbees,374.77,Delivered,3,2022-10
Shp002094,Ord002094,2023-06-08,2023-06-11,Xpressbees,603.93,Delivered,3,2023-06
Shp002095,Ord002095,2024-05-14,2024-05-24,Fedex,623.56,Returned To Origin,10,2024-05
Shp002096,Ord002096,2022-07-20,2022-07-26,Delhivery,233.58,Returned To Origin,6,2022-07
Shp002097,Ord002097,2022-06-25,2022-06-27,Dtdc,752.8,Delayed,2,2022-06
Shp002098,Ord002098,2023-05-29,2023-06-01,Indiapost,592.17,Delayed,3,2023-05
Shp002099,Ord002099,2022-04-15,2022-04-21,Ekart,872.98,In Transit,6,2022-04
Shp002100,Ord002100,2022-07-14,2022-07-15,Xpressbees,679.59,Delivered,1,2022-07
Shp002101,Ord002101,2023-12-21,2023-12-26,Dtdc,759.41,Returned To Origin,5,2023-12
Shp002102,Ord002102,2022-12-11,2022-12-15,Xpressbees,796.04,Delayed,4,2022-12
Shp002104,Ord002104,2022-02-22,2022-02-25,Delhivery,684.02,Delivered,3,2022-02
Shp002105,Ord002105,2023-08-22,2023-08-25,Bluedart,840.83,Delayed,3,2023-08
Shp002106,Ord002106,2023-07-25,2023-07-28,Fedex,404.49,Lost,3,2023-07
Shp002107,Ord002107,2024-07-08,2024-07-18,Ekart,59.43,In Transit,10,2024-07
Shp002108,Ord002108,2022-12-19,2022-12-22,Dtdc,194.59,Lost,3,2022-12
Shp002109,Ord002109,2022-07-22,2022-07-23,Delhivery,,Delivered,1,2022-07
Shp002111,Ord002111,2022-05-13,2022-05-17,Delhivery,535.94,Returned To Origin,4,2022-05
Shp002113,Ord002113,2024-04-19,2024-04-23,Delhivery,418.88,Lost,4,2024-04
Shp002115,Ord002115,2024-11-24,2024-11-27,Dtdc,878.18,Delayed,3,2024-11
Shp002116,Ord002116,2022-01-15,2022-01-16,Ekart,236.05,In Transit,1,2022-01
Shp002117,Ord002117,2022-01-18,2022-01-21,Fedex,362.28,Lost,3,2022-01
Shp002118,Ord002118,2022-04-25,2022-05-10,Bluedart,576.44,Lost,15,2022-04
Shp002119,Ord002119,2024-12-22,2024-12-25,Indiapost,487.36,Returned To Origin,3,2024-12
Shp002120,Ord002120,2023-11-03,2023-11-06,Delhivery,787.74,Lost,3,2023-11
Shp002121,Ord002121,2024-09-04,2024-09-05,Bluedart,382.84,Delivered,1,2024-09
Shp002122,Ord002122,2022-12-17,2022-12-19,Indiapost,427.27,Delayed,2,2022-12
Shp002123,Ord002123,2024-01-23,2024-01-27,Ekart,436.78,Returned To Origin,4,2024-01
Shp002124,Ord002124,2024-10-12,2024-10-27,Ekart,281.62,Lost,15,2024-10
Shp002125,Ord002125,2022-04-30,2022-05-04,Delhivery,707.24,Lost,4,2022-04
Shp002126,Ord002126,2022-12-20,2022-12-24,Delhivery,436.7,Returned To Origin,4,2022-12
Shp002127,Ord002127,2024-06-13,2024-06-21,Xpressbees,271.77,Returned To Origin,8,2024-06
Shp002128,Ord002128,2023-07-25,2023-08-02,Xpressbees,318.57,In Transit,8,2023-07
Shp002130,Ord002130,2024-03-23,2024-03-27,Xpressbees,609.15,Returned To Origin,4,2024-03
Shp002131,Ord002131,2022-12-19,2022-12-25,Indiapost,425.22,In Transit,6,2022-12
Shp002132,Ord002132,2024-09-18,2024-09-26,Bluedart,722.34,Returned To Origin,8,2024-09
Shp002133,Ord002133,2022-05-15,2022-05-18,Dtdc,642.25,In Transit,3,2022-05
Shp002135,Ord002135,2022-11-23,2022-11-30,Bluedart,399.15,Lost,7,2022-11
Shp002136,Ord002136,2024-06-06,2024-06-08,Indiapost,490.71,Returned To Origin,2,2024-06
Shp002139,Ord002139,2023-08-08,2023-08-23,Fedex,202.36,In Transit,15,2023-08
Shp002140,Ord002140,2023-05-10,2023-05-11,Ekart,577.74,Delivered,1,2023-05
Shp002141,Ord002141,2023-10-10,2023-10-13,Xpressbees,,In Transit,3,2023-10
Shp002142,Ord002142,2022-07-19,2022-07-20,Delhivery,867.82,Delayed,1,2022-07
Shp002143,Ord002143,2024-02-18,2024-02-21,Ekart,653.33,In Transit,3,2024-02
Shp002144,Ord002144,2023-06-10,2023-06-16,Xpressbees,78.9,In Transit,6,2023-06
Shp002146,Ord002146,2024-01-25,2024-02-04,Fedex,681.72,Returned To Origin,10,2024-01
Shp002147,Ord002147,2022-10-14,2022-10-15,Fedex,737.14,Returned To Origin,1,2022-10
Shp002148,Ord002148,2022-02-21,2022-02-25,Bluedart,543.43,Delivered,4,2022-02
Shp002149,Ord002149,2024-10-12,2024-10-22,Bluedart,631.59,Returned To Origin,10,2024-10
Shp002150,Ord002150,2024-10-22,2024-10-26,Fedex,568.51,Lost,4,2024-10
Shp002152,Ord002152,2024-04-12,2024-04-19,Xpressbees,189.16,In Transit,7,2024-04
Shp002153,Ord002153,2022-08-23,2022-08-28,Bluedart,556.38,Returned To Origin,5,2022-08
Shp002155,Ord002155,2024-12-09,2024-12-12,Fedex,490.59,In Transit,3,2024-12
Shp002156,Ord002156,2023-01-02,2023-01-12,Bluedart,727.97,In Transit,10,2023-01
Shp002157,Ord002157,2023-11-13,2023-11-16,Fedex,239.85,Returned To Origin,3,2023-11
Shp002159,Ord002159,2023-12-12,2023-12-15,Bluedart,721.71,Lost,3,2023-12
Shp002160,Ord002160,2024-10-10,2024-10-25,Xpressbees,552.15,Delayed,15,2024-10
Shp002161,Ord002161,2023-06-20,2023-06-22,Dtdc,600.37,Returned To Origin,2,2023-06
Shp002162,Ord002162,2022-03-22,2022-04-01,Ekart,556.1,Lost,10,2022-03
Shp002163,Ord002163,2022-03-27,2022-04-06,Ekart,94.79,In Transit,10,2022-03
Shp002164,Ord002164,2023-02-26,2023-03-08,Fedex,603.96,Delayed,10,2023-02
Shp002165,Ord002165,2023-09-27,2023-09-29,Fedex,127.95,Lost,2,2023-09
Shp002166,Ord002166,2022-04-21,2022-04-22,Indiapost,193.17,Lost,1,2022-04
Shp002168,Ord002168,2022-12-25,2022-12-29,Ekart,497.17,Lost,4,2022-12
Shp002169,Ord002169,2024-02-15,2024-02-19,Ekart,359.08,Returned To Origin,4,2024-02
Shp002170,Ord002170,2023-08-22,2023-08-28,Fedex,623.94,Returned To Origin,6,2023-08
Shp002171,Ord002171,2023-04-14,2023-04-16,Dtdc,41.36,Lost,2,2023-04
Shp002172,Ord002172,2022-08-19,2022-08-20,Xpressbees,107.93,In Transit,1,2022-08
Shp002175,Ord002175,2023-11-20,2023-11-26,Fedex,198.94,Returned To Origin,6,2023-11
Shp002176,Ord002176,2022-07-11,2022-07-18,Bluedart,419.71,Delayed,7,2022-07
Shp002177,Ord002177,2022-05-29,2022-06-01,Delhivery,495.48,Delivered,3,2022-05
Shp002178,Ord002178,2024-10-10,2024-10-11,Bluedart,,Lost,1,2024-10
Shp002179,Ord002179,2022-05-18,2022-05-23,Delhivery,118.47,Delivered,5,2022-05
Shp002180,Ord002180,2024-08-17,2024-08-20,Dtdc,230.29,Delayed,3,2024-08
Shp002183,Ord002183,2022-05-17,2022-05-24,Dtdc,895.84,Lost,7,2022-05
Shp002184,Ord002184,2022-10-27,2022-10-29,Indiapost,117.29,Returned To Origin,2,2022-10
Shp002185,Ord002185,2022-08-24,2022-08-29,Indiapost,570.5,In Transit,5,2022-08
Shp002186,Ord002186,2024-12-06,2024-12-12,Xpressbees,112.11,In Transit,6,2024-12
Shp002187,Ord002187,2023-08-27,2023-09-01,Indiapost,631.54,Delivered,5,2023-08
Shp002188,Ord002188,2022-10-26,2022-10-30,Dtdc,223.15,Returned To Origin,4,2022-10
Shp002189,Ord002189,2024-08-22,2024-08-23,Indiapost,220.84,Returned To Origin,1,2024-08
Shp002191,Ord002191,2024-06-08,2024-06-09,Xpressbees,158.09,Delayed,1,2024-06
Shp002192,Ord002192,2023-01-06,2023-01-07,Indiapost,644.75,Returned To Origin,1,2023-01
Shp002193,Ord002193,2024-11-29,2024-12-05,Xpressbees,384.98,In Transit,6,2024-11
Shp002194,Ord002194,2022-10-13,2022-10-18,Indiapost,173.16,Lost,5,2022-10
Shp002195,Ord002195,2022-08-11,2022-08-16,Delhivery,554.52,Delivered,5,2022-08
Shp002196,Ord002196,2022-04-01,2022-04-04,Xpressbees,102.57,Delivered,3,2022-04
Shp002197,Ord002197,2023-09-12,2023-09-19,Dtdc,197.64,Delivered,7,2023-09
Shp002198,Ord002198,2023-06-21,2023-06-25,Ekart,722.9,Lost,4,2023-06
Shp002199,Ord002199,2024-01-29,2024-02-06,Xpressbees,712.45,Returned To Origin,8,2024-01
Shp002200,Ord002200,2024-05-08,2024-05-11,Fedex,873.07,Lost,3,2024-05
Shp002201,Ord002201,2024-02-05,2024-02-20,Dtdc,456.92,Delivered,15,2024-02
Shp002202,Ord002202,2023-12-11,2023-12-14,Fedex,534.27,In Transit,3,2023-12
Shp002203,Ord002203,2024-08-28,2024-09-01,Indiapost,593.74,In Transit,4,2024-08
Shp002204,Ord002204,2024-06-11,2024-06-21,Delhivery,45.94,Delivered,10,2024-06
Shp002205,Ord002205,2024-12-16,2024-12-17,Ekart,708.02,Lost,1,2024-12
Shp002208,Ord002208,2023-03-02,2023-03-08,Dtdc,859.06,Delayed,6,2023-03
Shp002209,Ord002209,2024-09-11,2024-09-15,Dtdc,73.1,Delivered,4,2024-09
Shp002210,Ord002210,2023-05-26,2023-05-27,Fedex,616.92,Delivered,1,2023-05
Shp002211,Ord002211,2023-01-07,2023-01-17,Fedex,761.06,Delivered,10,2023-01
Shp002212,Ord002212,2023-10-21,2023-10-26,Delhivery,34.43,In Transit,5,2023-10
Shp002213,Ord002213,2022-07-10,2022-07-18,Bluedart,625.79,Lost,8,2022-07
Shp002214,Ord002214,2023-01-08,2023-01-23,Indiapost,815.35,Lost,15,2023-01
Shp002216,Ord002216,2023-08-08,2023-08-23,Indiapost,615.22,Returned To Origin,15,2023-08
Shp002217,Ord002217,2023-01-15,2023-01-23,Xpressbees,854.7,Lost,8,2023-01
Shp002218,Ord002218,2022-11-15,2022-11-17,Fedex,481.57,In Transit,2,2022-11
Shp002219,Ord002219,2022-08-12,2022-08-15,Fedex,687.32,Delivered,3,2022-08
Shp002221,Ord002221,2024-07-14,2024-07-15,Delhivery,239.75,In Transit,1,2024-07
Shp002223,Ord002223,2024-01-20,2024-01-25,Indiapost,672.92,Returned To Origin,5,2024-01
Shp002225,Ord002225,2023-08-19,2023-08-21,Ekart,552.92,Lost,2,2023-08
Shp002226,Ord002226,2023-12-02,2023-12-08,Xpressbees,791.02,In Transit,6,2023-12
Shp002227,Ord002227,2022-06-01,2022-06-06,Fedex,624.85,In Transit,5,2022-06
Shp002229,Ord002229,2022-07-07,2022-07-12,Bluedart,631.72,Delayed,5,2022-07
Shp002230,Ord002230,2023-04-24,2023-05-01,Ekart,572.03,Lost,7,2023-04
Shp002231,Ord002231,2023-01-21,2023-01-26,Ekart,861.88,Delivered,5,2023-01
Shp002232,Ord002232,2022-07-16,2022-07-22,Indiapost,531.16,Delivered,6,2022-07
Shp002233,Ord002233,2024-02-28,2024-03-02,Dtdc,561.83,In Transit,3,2024-02
Shp002234,Ord002234,2023-08-27,2023-08-30,Fedex,687.0,Delayed,3,2023-08
Shp002235,Ord002235,2023-12-22,2024-01-01,Fedex,694.44,Returned To Origin,10,2023-12
Shp002237,Ord002237,2024-02-17,2024-02-22,Indiapost,147.62,Delayed,5,2024-02
Shp002238,Ord002238,2022-11-11,2022-11-14,Indiapost,121.71,Delayed,3,2022-11
Shp002239,Ord002239,2023-12-19,2023-12-23,Fedex,626.79,Lost,4,2023-12
Shp002240,Ord002240,2022-08-09,2022-08-24,Fedex,255.11,Delivered,15,2022-08
Shp002241,Ord002241,2024-04-26,2024-05-06,Delhivery,528.24,Returned To Origin,10,2024-04
Shp002242,Ord002242,2024-09-21,2024-09-26,Delhivery,888.53,In Transit,5,2024-09
Shp002243,Ord002243,2024-02-12,2024-02-15,Delhivery,657.14,In Transit,3,2024-02
Shp002244,Ord002244,2024-10-27,2024-10-28,Fedex,480.2,Delivered,1,2024-10
Shp002245,Ord002245,2024-09-06,2024-09-09,Fedex,274.03,Delivered,3,2024-09
Shp002246,Ord002246,2024-08-15,2024-08-17,Dtdc,626.83,Lost,2,2024-08
Shp002247,Ord002247,2023-12-23,2023-12-29,Bluedart,739.37,Delayed,6,2023-12
Shp002250,Ord002250,2023-08-13,2023-08-28,Bluedart,787.86,Returned To Origin,15,2023-08
Shp002251,Ord002251,2023-12-04,2023-12-06,Fedex,264.9,Delivered,2,2023-12
Shp002252,Ord002252,2022-07-14,2022-07-15,Xpressbees,329.83,Delivered,1,2022-07
Shp002253,Ord002253,2022-10-13,2022-10-23,Bluedart,389.41,Delayed,10,2022-10
Shp002255,Ord002255,2024-09-20,2024-09-23,Delhivery,,Returned To Origin,3,2024-09
Shp002256,Ord002256,2024-05-31,2024-06-07,Ekart,678.6,Delivered,7,2024-05
Shp002257,Ord002257,2023-07-10,2023-07-13,Xpressbees,334.81,Returned To Origin,3,2023-07
Shp002258,Ord002258,2022-02-04,2022-02-09,Fedex,634.3,In Transit,5,2022-02
Shp002261,Ord002261,2022-12-25,2023-01-02,Xpressbees,277.84,Delayed,8,2022-12
Shp002262,Ord002262,2023-05-02,2023-05-04,Delhivery,555.24,In Transit,2,2023-05
Shp002263,Ord002263,2022-06-04,2022-06-10,Delhivery,329.73,Delivered,6,2022-06
Shp002264,Ord002264,2022-06-06,2022-06-11,Dtdc,331.32,Lost,5,2022-06
Shp002265,Ord002265,2023-04-05,2023-04-10,Delhivery,672.55,Returned To Origin,5,2023-04
Shp002266,Ord002266,2022-07-06,2022-07-16,Delhivery,285.37,Delayed,10,2022-07
Shp002267,Ord002267,2022-12-21,2022-12-26,Indiapost,233.48,Delivered,5,2022-12
Shp002268,Ord002268,2023-06-06,2023-06-11,Dtdc,800.22,Returned To Origin,5,2023-06
Shp002269,Ord002269,2022-06-25,2022-06-28,Delhivery,155.96,Returned To Origin,3,2022-06
Shp002271,Ord002271,2022-04-01,2022-04-05,Delhivery,778.27,Returned To Origin,4,2022-04
Shp002272,Ord002272,2024-03-02,2024-03-09,Bluedart,94.86,Delivered,7,2024-03
Shp002273,Ord002273,2023-01-21,2023-01-24,Ekart,174.51,Delayed,3,2023-01
Shp002274,Ord002274,2024-11-21,2024-11-28,Xpressbees,505.77,Delivered,7,2024-11
Shp002275,Ord002275,2023-04-16,2023-04-19,Fedex,224.25,Delivered,3,2023-04
Shp002276,Ord002276,2022-09-28,2022-10-01,Xpressbees,824.9,Returned To Origin,3,2022-09
Shp002278,Ord002278,2022-05-09,2022-05-11,Xpressbees,72.92,Delivered,2,2022-05
Shp002279,Ord002279,2022-11-20,2022-11-22,Delhivery,226.62,Returned To Origin,2,2022-11
Shp002281,Ord002281,2023-05-31,2023-06-15,Bluedart,878.16,Lost,15,2023-05
Shp002283,Ord002283,2022-02-10,2022-02-13,Bluedart,611.8,In Transit,3,2022-02
Shp002284,Ord002284,2022-05-29,2022-06-13,Ekart,708.2,Returned To Origin,15,2022-05
Shp002285,Ord002285,2023-09-21,2023-09-25,Dtdc,237.23,Returned To Origin,4,2023-09
Shp002286,Ord002286,2023-10-17,2023-10-27,Dtdc,,Returned To Origin,10,2023-10
Shp002288,Ord002288,2022-11-11,2022-11-12,Xpressbees,748.82,Lost,1,2022-11
Shp002289,Ord002289,2023-05-01,2023-05-04,Fedex,433.38,Delayed,3,2023-05
Shp002290,Ord002290,2023-10-11,2023-10-16,Bluedart,,In Transit,5,2023-10
Shp002291,Ord002291,2022-02-01,2022-02-08,Ekart,303.66,Delivered,7,2022-02
Shp002292,Ord002292,2022-06-25,2022-06-28,Indiapost,281.55,In Transit,3,2022-06
Shp002293,Ord002293,2022-12-12,2022-12-13,Fedex,609.99,Delayed,1,2022-12
Shp002294,Ord002294,2023-11-27,2023-12-04,Fedex,235.33,Delivered,7,2023-11
Shp002296,Ord002296,2022-06-15,2022-06-17,Indiapost,124.35,In Transit,2,2022-06
Shp002297,Ord002297,2022-05-13,2022-05-15,Dtdc,129.47,In Transit,2,2022-05
Shp002298,Ord002298,2023-07-20,2023-07-30,Fedex,703.74,Lost,10,2023-07
Shp002299,Ord002299,2022-01-31,2022-02-01,Delhivery,659.24,In Transit,1,2022-01
Shp002300,Ord002300,2022-05-27,2022-06-02,Xpressbees,259.46,Delivered,6,2022-05
Shp002301,Ord002301,2022-10-30,2022-11-06,Ekart,569.98,Delayed,7,2022-10
Shp002303,Ord002303,2024-07-23,2024-07-27,Fedex,334.36,Returned To Origin,4,2024-07
Shp002304,Ord002304,2023-09-06,2023-09-11,Xpressbees,772.91,In Transit,5,2023-09
Shp002306,Ord002306,2024-01-14,2024-01-21,Bluedart,692.83,In Transit,7,2024-01
Shp002307,Ord002307,2023-08-18,2023-08-24,Bluedart,148.22,In Transit,6,2023-08
Shp002308,Ord002308,2022-09-30,2022-10-10,Fedex,483.8,Returned To Origin,10,2022-09
Shp002309,Ord002309,2022-02-01,2022-02-11,Dtdc,483.55,Delayed,10,2022-02
Shp002310,Ord002310,2023-09-14,2023-09-22,Xpressbees,51.45,Delayed,8,2023-09
Shp002312,Ord002312,2024-05-23,2024-05-26,Ekart,48.61,Delivered,3,2024-05
Shp002314,Ord002314,2023-10-25,2023-10-28,Fedex,46.53,In Transit,3,2023-10
Shp002315,Ord002315,2022-07-15,2022-07-17,Dtdc,385.95,Delivered,2,2022-07
Shp002316,Ord002316,2024-05-30,2024-06-02,Indiapost,790.24,Returned To Origin,3,2024-05
Shp002317,Ord002317,2022-10-02,2022-10-17,Ekart,97.25,Lost,15,2022-10
Shp002318,Ord002318,2024-08-18,2024-08-25,Indiapost,144.52,Returned To Origin,7,2024-08
Shp002319,Ord002319,2022-07-12,2022-07-22,Xpressbees,805.65,Delivered,10,2022-07
Shp002320,Ord002320,2023-06-21,2023-06-29,Delhivery,480.73,In Transit,8,2023-06
Shp002321,Ord002321,2024-11-21,2024-11-29,Fedex,871.61,Lost,8,2024-11
Shp002322,Ord002322,2024-06-29,2024-06-30,Fedex,898.58,Delivered,1,2024-06
Shp002323,Ord002323,2024-11-27,2024-12-07,Delhivery,271.98,Returned To Origin,10,2024-11
Shp002324,Ord002324,2022-03-06,2022-03-14,Dtdc,221.49,Delivered,8,2022-03
Shp002325,Ord002325,2023-11-22,2023-11-23,Indiapost,632.05,In Transit,1,2023-11
Shp002326,Ord002326,2024-11-24,2024-11-30,Fedex,815.53,Delayed,6,2024-11
Shp002327,Ord002327,2022-05-03,2022-05-18,Delhivery,,Returned To Origin,15,2022-05
Shp002328,Ord002328,2022-12-24,2022-12-25,Ekart,74.5,Delivered,1,2022-12
Shp002330,Ord002330,2023-09-03,2023-09-05,Indiapost,512.78,In Transit,2,2023-09
Shp002331,Ord002331,2023-09-29,2023-10-01,Fedex,842.42,In Transit,2,2023-09
Shp002335,Ord002335,2023-10-15,2023-10-23,Fedex,516.95,Returned To Origin,8,2023-10
Shp002336,Ord002336,2023-11-29,2023-12-14,Xpressbees,346.51,Delayed,15,2023-11
Shp002337,Ord002337,2023-03-06,2023-03-14,Indiapost,761.08,Delayed,8,2023-03
Shp002338,Ord002338,2024-09-14,2024-09-19,Ekart,730.59,Delivered,5,2024-09
Shp002339,Ord002339,2022-12-16,2022-12-31,Delhivery,542.76,In Transit,15,2022-12
Shp002340,Ord002340,2022-06-18,2022-06-25,Indiapost,208.09,Delivered,7,2022-06
Shp002341,Ord002341,2023-07-13,2023-07-14,Ekart,609.48,Delayed,1,2023-07
Shp002342,Ord002342,2022-06-16,2022-06-19,Delhivery,439.59,Returned To Origin,3,2022-06
Shp002343,Ord002343,2022-06-11,2022-06-14,Indiapost,229.6,Delayed,3,2022-06
Shp002344,Ord002344,2024-03-13,2024-03-23,Xpressbees,332.69,Delivered,10,2024-03
Shp002345,Ord002345,2022-04-15,2022-04-23,Delhivery,85.65,Lost,8,2022-04
Shp002346,Ord002346,2022-09-22,2022-09-29,Xpressbees,645.83,Lost,7,2022-09
Shp002348,Ord002348,2022-08-26,2022-08-27,Indiapost,622.35,Lost,1,2022-08
Shp002349,Ord002349,2022-03-22,2022-03-25,Xpressbees,470.57,In Transit,3,2022-03
Shp002350,Ord002350,2022-09-01,2022-09-05,Fedex,708.26,In Transit,4,2022-09
Shp002352,Ord002352,2022-06-18,2022-06-25,Dtdc,846.66,Delayed,7,2022-06
Shp002353,Ord002353,2022-09-18,2022-09-28,Delhivery,,Delivered,10,2022-09
Shp002354,Ord002354,2024-08-01,2024-08-11,Delhivery,644.08,Returned To Origin,10,2024-08
Shp002355,Ord002355,2024-05-02,2024-05-12,Dtdc,233.7,Returned To Origin,10,2024-05
Shp002356,Ord002356,2023-11-04,2023-11-14,Delhivery,140.28,In Transit,10,2023-11
Shp002357,Ord002357,2023-08-15,2023-08-20,Bluedart,38.17,Returned To Origin,5,2023-08
Shp002358,Ord002358,2022-10-23,2022-10-26,Xpressbees,57.96,Delayed,3,2022-10
Shp002359,Ord002359,2022-05-31,2022-06-03,Xpressbees,111.06,Returned To Origin,3,2022-05
Shp002360,Ord002360,2024-12-14,2024-12-29,Ekart,432.64,Lost,15,2024-12
Shp002361,Ord002361,2024-11-13,2024-11-28,Dtdc,894.51,In Transit,15,2024-11
Shp002362,Ord002362,2022-05-03,2022-05-06,Ekart,381.6,In Transit,3,2022-05
Shp002363,Ord002363,2022-06-17,2022-06-25,Dtdc,178.57,Delivered,8,2022-06
Shp002364,Ord002364,2022-01-11,2022-01-12,Delhivery,290.58,Delivered,1,2022-01
Shp002365,Ord002365,2022-01-16,2022-01-22,Bluedart,678.81,Returned To Origin,6,2022-01
Shp002366,Ord002366,2022-07-04,2022-07-12,Delhivery,115.6,Delivered,8,2022-07
Shp002367,Ord002367,2024-07-25,2024-08-04,Dtdc,850.64,Lost,10,2024-07
Shp002369,Ord002369,2024-09-17,2024-09-21,Indiapost,835.29,Delayed,4,2024-09
Shp002370,Ord002370,2024-08-13,2024-08-16,Dtdc,295.51,Lost,3,2024-08
Shp002371,Ord002371,2024-11-26,2024-12-11,Fedex,399.38,Lost,15,2024-11
Shp002372,Ord002372,2022-05-08,2022-05-11,Dtdc,865.77,Delivered,3,2022-05
Shp002373,Ord002373,2024-07-09,2024-07-13,Xpressbees,62.73,In Transit,4,2024-07
Shp002375,Ord002375,2024-11-01,2024-11-03,Fedex,116.48,Delivered,2,2024-11
Shp002376,Ord002376,2023-06-07,2023-06-10,Xpressbees,764.53,In Transit,3,2023-06
Shp002377,Ord002377,2022-12-15,2022-12-22,Indiapost,582.68,Delivered,7,2022-12
Shp002378,Ord002378,2024-10-13,2024-10-15,Ekart,399.91,Lost,2,2024-10
Shp002379,Ord002379,2023-05-13,2023-05-21,Xpressbees,615.29,In Transit,8,2023-05
Shp002380,Ord002380,2024-05-25,2024-05-28,Bluedart,581.88,Lost,3,2024-05
Shp002381,Ord002381,2024-02-19,2024-02-22,Fedex,798.03,Lost,3,2024-02
Shp002382,Ord002382,2024-10-19,2024-10-21,Ekart,106.55,Lost,2,2024-10
Shp002383,Ord002383,2022-09-14,2022-09-16,Delhivery,127.93,Returned To Origin,2,2022-09
Shp002384,Ord002384,2024-01-20,2024-01-26,Bluedart,431.3,Returned To Origin,6,2024-01
Shp002385,Ord002385,2024-02-19,2024-02-22,Dtdc,816.98,Lost,3,2024-02
Shp002386,Ord002386,2022-12-17,2022-12-22,Ekart,583.96,Delivered,5,2022-12
Shp002389,Ord002389,2022-05-04,2022-05-19,Xpressbees,246.53,Delivered,15,2022-05
Shp002390,Ord002390,2023-08-09,2023-08-15,Bluedart,586.74,In Transit,6,2023-08
Shp002391,Ord002391,2022-04-02,2022-04-17,Dtdc,615.11,Delivered,15,2022-04
Shp002392,Ord002392,2022-12-26,2022-12-27,Dtdc,645.64,Delayed,1,2022-12
Shp002393,Ord002393,2024-08-08,2024-08-09,Bluedart,803.46,Delivered,1,2024-08
Shp002394,Ord002394,2023-05-23,2023-05-31,Ekart,403.97,Lost,8,2023-05
Shp002395,Ord002395,2022-07-30,2022-07-31,Fedex,306.2,Returned To Origin,1,2022-07
Shp002397,Ord002397,2024-06-23,2024-06-26,Bluedart,197.59,Delayed,3,2024-06
Shp002398,Ord002398,2022-03-21,2022-03-29,Dtdc,62.76,Returned To Origin,8,2022-03
Shp002399,Ord002399,2023-12-15,2023-12-20,Bluedart,258.35,Returned To Origin,5,2023-12
Shp002400,Ord002400,2022-05-11,2022-05-21,Ekart,649.46,Delayed,10,2022-05
Shp002401,Ord002401,2024-07-05,2024-07-07,Ekart,630.46,Delayed,2,2024-07
Shp002402,Ord002402,2024-06-30,2024-07-03,Bluedart,402.46,Delayed,3,2024-06
Shp002403,Ord002403,2024-02-04,2024-02-07,Indiapost,248.29,Delayed,3,2024-02
Shp002404,Ord002404,2024-08-17,2024-08-18,Delhivery,666.81,In Transit,1,2024-08
Shp002405,Ord002405,2022-05-06,2022-05-10,Xpressbees,88.51,Returned To Origin,4,2022-05
Shp002406,Ord002406,2023-08-31,2023-09-07,Fedex,792.04,In Transit,7,2023-08
Shp002407,Ord002407,2024-11-21,2024-12-01,Indiapost,196.66,Lost,10,2024-11
Shp002409,Ord002409,2022-06-24,2022-07-04,Dtdc,718.57,Delivered,10,2022-06
Shp002410,Ord002410,2022-06-27,2022-07-05,Delhivery,833.16,Delivered,8,2022-06
Shp002411,Ord002411,2022-10-17,2022-10-20,Dtdc,536.95,Delivered,3,2022-10
Shp002412,Ord002412,2023-11-11,2023-11-12,Ekart,624.77,Delayed,1,2023-11
Shp002414,Ord002414,2022-07-27,2022-07-30,Delhivery,437.51,In Transit,3,2022-07
Shp002415,Ord002415,2024-12-19,2024-12-29,Indiapost,825.58,Lost,10,2024-12
Shp002416,Ord002416,2022-05-17,2022-05-23,Fedex,636.93,In Transit,6,2022-05
Shp002417,Ord002417,2023-03-16,2023-03-31,Xpressbees,148.11,Delivered,15,2023-03
Shp002419,Ord002419,2023-10-06,2023-10-11,Xpressbees,896.48,Returned To Origin,5,2023-10
Shp002421,Ord002421,2024-06-28,2024-07-01,Ekart,111.63,Delivered,3,2024-06
Shp002422,Ord002422,2022-01-20,2022-01-23,Fedex,593.14,In Transit,3,2022-01
Shp002423,Ord002423,2023-03-07,2023-03-12,Dtdc,61.36,Delayed,5,2023-03
Shp002424,Ord002424,2024-08-15,2024-08-20,Delhivery,75.14,Delivered,5,2024-08
Shp002427,Ord002427,2024-04-14,2024-04-29,Bluedart,275.2,In Transit,15,2024-04
Shp002428,Ord002428,2022-04-13,2022-04-17,Ekart,750.83,Delivered,4,2022-04
Shp002429,Ord002429,2022-08-08,2022-08-18,Ekart,824.39,Returned To Origin,10,2022-08
Shp002431,Ord002431,2024-05-28,2024-06-03,Dtdc,403.11,Lost,6,2024-05
Shp002434,Ord002434,2023-05-31,2023-06-02,Bluedart,515.63,Lost,2,2023-05
Shp002435,Ord002435,2023-06-24,2023-06-28,Indiapost,205.77,Returned To Origin,4,2023-06
Shp002436,Ord002436,2024-01-11,2024-01-14,Indiapost,617.13,Lost,3,2024-01
Shp002438,Ord002438,2022-12-02,2022-12-05,Fedex,759.85,In Transit,3,2022-12
Shp002441,Ord002441,2024-01-21,2024-01-22,Fedex,659.36,Lost,1,2024-01
